"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29768529","1.12","-51719","","","","0"
"2021/2022","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29768529","1.12","208689","","","","0"
"2022/2023","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29768529","1.12","712751","","","","0"
"2023/2024","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29768529","1.12","775091","","","","0"
"1998/1999","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"1999/2000","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2000/2001","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2001/2002","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2002/2003","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2003/2004","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2004/2005","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2005/2006","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2006/2007","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2007/2008","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2008/2009","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2009/2010","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2010/2011","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2011/2012","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2012/2013","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2013/2014","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2014/2015","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2015/2016","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2016/2017","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2017/2018","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2018/2019","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2019/2020","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2020/2021","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2021/2022","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2022/2023","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"2023/2024","Canada","2016A000011124","Net interprovincial migration","Persons","249","units","0","v52153346","1.5","0","","","","0"
"1971/1972","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","12746","","","","0"
"1972/1973","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","12624","","","","0"
"1973/1974","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","11962","","","","0"
"1974/1975","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","11430","","","","0"
"1975/1976","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","11030","","","","0"
"1976/1977","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","10991","","","","0"
"1977/1978","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","10912","","","","0"
"1978/1979","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","10110","","","","0"
"1979/1980","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","10291","","","","0"
"1980/1981","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","10325","","","","0"
"1981/1982","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","9593","","","","0"
"1982/1983","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","9142","","","","0"
"1983/1984","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","8724","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","8323","","","","0"
"1985/1986","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","8346","","","","0"
"1986/1987","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","7899","","","","0"
"1987/1988","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","7656","","","","0"
"1988/1989","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","7396","","","","0"
"1989/1990","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","7996","","","","0"
"1990/1991","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","7354","","","","0"
"1991/1992","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","6929","","","","0"
"1992/1993","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","6689","","","","0"
"1993/1994","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","6423","","","","0"
"1994/1995","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","6140","","","","0"
"1995/1996","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","5846","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","5542","","","","0"
"1997/1998","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","5245","","","","0"
"1998/1999","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4899","","","","0"
"1999/2000","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","5060","","","","0"
"2000/2001","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4733","","","","0"
"2001/2002","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4640","","","","0"
"2002/2003","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4598","","","","0"
"2003/2004","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4602","","","","0"
"2004/2005","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4546","","","","0"
"2005/2006","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4525","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4500","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4661","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4926","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4946","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4777","","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4373","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4457","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4601","","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4473","","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4435","","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","4391","","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3989","","","","0"
"2018/2019","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3893","","","","0"
"2019/2020","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3700","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3694","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3772","","","","0"
"2022/2023","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3284","","","","0"
"2023/2024","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","3214","","","","0"
"1971/1972","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3269","","","","0"
"1972/1973","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3400","","","","0"
"1973/1974","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3362","","","","0"
"1974/1975","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3237","","","","0"
"1975/1976","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3260","","","","0"
"1976/1977","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3192","","","","0"
"1977/1978","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3139","","","","0"
"1978/1979","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3144","","","","0"
"1979/1980","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3285","","","","0"
"1980/1981","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3232","","","","0"
"1981/1982","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3322","","","","0"
"1982/1983","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3465","","","","0"
"1983/1984","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3548","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3478","","","","0"
"1985/1986","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3575","","","","0"
"1986/1987","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3578","","","","0"
"1987/1988","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3612","","","","0"
"1988/1989","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3611","","","","0"
"1989/1990","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3894","","","","0"
"1990/1991","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3816","","","","0"
"1991/1992","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","3791","","","","0"
